square,total_internet_activity,observed_intervals,coverage
8284,484049.9539722095,8784,1.0
7737,483873.14585196966,8784,1.0
8831,483792.2187725678,8784,1.0
9153,483666.2321300832,8784,1.0
9088,483534.059859013,8784,1.0
1795,483333.09973368753,8784,1.0
5079,483267.43820417044,8784,1.0
8241,482948.1176542833,8784,1.0
9289,482781.6479279383,8784,1.0
1647,482661.35260852764,8784,1.0
1747,482661.35260852764,8784,1.0
4141,482540.6947329117,8784,1.0
5230,482509.2980287416,8784,1.0
9891,482364.2688708811,8784,1.0
2541,482359.1137200213,8784,1.0
5800,482309.87904536823,8784,1.0
8141,482070.9247100989,8784,1.0
4738,481808.6304214656,8784,1.0
7048,481681.32488264784,8784,1.0
3423,481148.7748079539,8784,1.0
9862,481125.65230717754,8784,1.0
7449,480657.62086630973,8784,1.0
7338,480467.2434510414,8784,1.0
6219,480365.70019847574,8784,1.0
6787,480328.5215359934,8784,1.0
8830,480264.0956088743,8784,1.0
4429,480151.743463835,8784,1.0
6696,480111.65641835716,8784,1.0
755,479946.87953294,8784,1.0
7750,479477.7225578796,8784,1.0
2349,479316.60291681305,8784,1.0
8641,479049.36468645517,8784,1.0
4140,478945.2480793196,8784,1.0
8688,478784.7120756335,8784,1.0
7793,478612.12375578715,8784,1.0
9655,478392.7278367322,8784,1.0
7837,478212.5667192389,8784,1.0
3350,478144.0388830752,8784,1.0
2284,478060.14109565056,8784,1.0
1349,478045.1002032547,8784,1.0
4166,478030.5363159872,8784,1.0
3422,477812.3122140258,8784,1.0
2783,477716.6597549559,8784,1.0
7736,477608.1756848753,8784,1.0
8517,477492.5326314096,8784,1.0
3472,477178.83294220973,8784,1.0
7350,477126.5392883499,8784,1.0
8041,476865.47609508707,8784,1.0
9782,476835.9678028481,8784,1.0
8240,476710.2538157748,8784,1.0
2683,476639.73055822635,8784,1.0
3419,476620.2285598928,8784,1.0
2682,476504.7472656057,8784,1.0
4426,476368.2251332938,8784,1.0
2384,476310.16907227016,8784,1.0
8137,476032.416601164,8784,1.0
5229,475922.94227033335,8784,1.0
8038,475795.9804561304,8784,1.0
8736,475572.265872554,8784,1.0
7359,475296.83757956245,8784,1.0
7279,475157.11465934914,8784,1.0
3428,474897.0105518338,8784,1.0
8592,474722.6615429243,8784,1.0
2531,474307.218365067,8784,1.0
2756,474167.45875457744,8784,1.0
2757,474065.82506587374,8784,1.0
2857,474065.82506587374,8784,1.0
7245,473982.31929567567,8784,1.0
7650,473879.807488012,8784,1.0
8418,473595.73250758566,8784,1.0
7223,473474.3825913596,8784,1.0
2487,473358.66895780433,8784,1.0
3257,472666.4673966534,8784,1.0
7967,472230.1679430806,8784,1.0
9021,472178.94760089135,8784,1.0
9120,472177.93259611237,8784,1.0
9121,472177.93259611237,8784,1.0
9220,472177.93259611237,8784,1.0
9221,472177.93259611237,8784,1.0
9122,472132.6648888226,8784,1.0
7941,472090.0422344206,8784,1.0
9320,472053.7732415004,8784,1.0
7178,471793.55047312536,8784,1.0
2758,471511.5234770087,8784,1.0
3471,471450.99423370394,8784,1.0
8358,471440.6806615926,8784,1.0
4582,471423.5550402998,8784,1.0
9219,471314.0211489082,8784,1.0
9465,471302.1992351793,8784,1.0
3456,471174.2038207628,8784,1.0
1696,471007.70496579295,8784,1.0
9319,470913.14583324984,8784,1.0
4340,470776.92713440483,8784,1.0
7751,470659.50185146014,8784,1.0
8384,470400.2301646221,8784,1.0
3738,470373.33037564263,8784,1.0
7356,470088.48305879254,8784,1.0
8239,470072.5390645039,8784,1.0
3019,469739.64715565206,8784,1.0
2148,469593.471688918,8784,1.0
1554,469477.6302816103,8784,1.0
8237,469387.69326484326,8784,1.0
3724,469307.6161146061,8784,1.0
7549,468779.56346574496,8784,1.0
9265,468764.7807791466,8784,1.0
3140,468715.2541163042,8784,1.0
8731,468637.6329022643,8784,1.0
7763,468599.05446736084,8784,1.0
9321,468201.50803402736,8784,1.0
5798,468181.3859897592,8784,1.0
856,468084.89533575415,8784,1.0
1853,467908.7213909932,8784,1.0
6693,467672.2767531431,8784,1.0
9087,467670.94447960996,8784,1.0
7285,467515.82380099874,8784,1.0
9278,467369.1781756254,8784,1.0
9787,467300.12007191626,8784,1.0
7912,467199.81662319746,8784,1.0
9285,467087.14655517734,8784,1.0
2858,466762.13613980263,8784,1.0
3130,466367.32153128204,8784,1.0
1050,466027.35827311175,8784,1.0
6492,465857.49699564104,8784,1.0
8667,465674.28688081325,8784,1.0
2789,465546.47822078544,8784,1.0
9261,465139.145336571,8784,1.0
9868,464856.7988040517,8784,1.0
8317,464784.0113395006,8784,1.0
7965,464781.7720829185,8784,1.0
8750,464366.96867245727,8784,1.0
2919,464190.06056170276,8784,1.0
9035,463856.2318652091,8784,1.0
7538,463561.0794732108,8784,1.0
6294,463375.97915665177,8784,1.0
8140,463252.0393577031,8784,1.0
8039,463153.7032514513,8784,1.0
6392,463091.5191098383,8784,1.0
4142,463041.25238976226,8784,1.0
9193,463040.6437084526,8784,1.0
2856,462953.3696889517,8784,1.0
3837,462500.2284819526,8784,1.0
7804,462458.15435018967,8784,1.0
9165,461816.805124347,8784,1.0
1697,461543.8514271725,8784,1.0
965,461451.9354583646,8784,1.0
3527,461427.2115621387,8784,1.0
4043,461395.44042338664,8784,1.0
6555,461379.09866511164,8784,1.0
6295,461337.943865307,8784,1.0
2289,461194.1789935334,8784,1.0
9036,461149.9524390158,8784,1.0
9254,461149.29875752516,8784,1.0
6893,461134.8714309112,8784,1.0
7417,460811.7342376852,8784,1.0
9037,460794.27575804765,8784,1.0
9364,460779.3459719975,8784,1.0
5999,460514.84387075907,8784,1.0
6099,460514.84387075907,8784,1.0
6100,460514.84387075907,8784,1.0
6199,460514.84387075907,8784,1.0
8008,460266.2213929824,8784,1.0
9571,459879.3036935735,8784,1.0
7930,459694.6530080323,8784,1.0
7594,459601.2946975015,8784,1.0
8138,459503.00014362193,8784,1.0
8213,459412.16477442527,8784,1.0
5028,459402.7092344421,8784,1.0
3578,459371.50634421175,8784,1.0
6098,459355.45081133104,8784,1.0
2730,459328.1525930335,8784,1.0
7949,459280.95993132226,8784,1.0
1259,459060.7720822704,8784,1.0
9590,458810.5607308032,8784,1.0
8456,458745.701335184,8784,1.0
1742,458737.0762064135,8784,1.0
7942,458354.9595343591,8784,1.0
3155,458239.0085580867,8784,1.0
8650,457798.58146679355,8784,1.0
4241,457769.9973560044,8784,1.0
7005,457638.980018177,8784,1.0
7104,457638.980018177,8784,1.0
7105,457638.980018177,8784,1.0
3131,457633.62454246375,8784,1.0
7526,457582.73511549056,8784,1.0
6985,457562.1311358389,8784,1.0
3462,457536.46114607103,8784,1.0
5980,457528.11388702644,8784,1.0
8413,457504.1968116556,8784,1.0
9420,457466.9060649332,8784,1.0
6906,457449.8974299214,8784,1.0
7831,457349.5993108652,8784,1.0
3323,456959.7853117239,8784,1.0
1794,456888.07513748005,8784,1.0
8040,456636.95942256285,8784,1.0
3539,456403.1066927485,8784,1.0
7379,456243.8668701763,8784,1.0
7205,456229.13269857026,8784,1.0
9845,456210.7856704515,8784,1.0
1348,456021.94071795215,8784,1.0
9694,455959.8711764955,8784,1.0
8009,455768.2004586453,8784,1.0
5319,455718.7144873771,8784,1.0
3731,455491.9759822428,8784,1.0
9982,455388.8598851155,8784,1.0
6200,455382.286378487,8784,1.0
9050,455106.5919900646,8784,1.0
9379,454736.7700391798,8784,1.0
8139,454732.92384963966,8784,1.0
3429,454724.1068229297,8784,1.0
7006,454695.0782584748,8784,1.0
8930,454572.76760245685,8784,1.0
2188,454440.0418426479,8784,1.0
9253,454066.14100540814,8784,1.0
9983,454044.7206488716,8784,1.0
5320,454016.5875767524,8784,1.0
7106,453899.4247541802,8784,1.0
9464,453704.7708218741,8784,1.0
9791,453442.74431260047,8784,1.0
8987,453423.4771640548,8784,1.0
3469,453384.82288812543,8784,1.0
8860,453083.7692350712,8784,1.0
8861,452732.7333408022,8784,1.0
9685,452562.95309292397,8784,1.0
3364,452327.5424292657,8784,1.0
3365,452327.5424292657,8784,1.0
3366,452327.5424292657,8784,1.0
8832,452292.78986490285,8784,1.0
3526,452224.47070964245,8784,1.0
4170,452150.04966087197,8784,1.0
4181,451893.1180144835,8784,1.0
9034,451150.1515205195,8784,1.0
8536,451033.91079841286,8784,1.0
3186,450974.0770978708,8784,1.0
7562,450455.01136874326,8784,1.0
4236,450393.47668359446,8784,1.0
9394,450299.2909628054,8784,1.0
9222,450290.0020727438,8784,1.0
1897,450175.1565850069,8784,1.0
3122,450057.2918015371,8784,1.0
3086,450052.4396343782,8784,1.0
8550,450050.1179973267,8784,1.0
3252,449713.2179214751,8784,1.0
4180,449540.25847696187,8784,1.0
3976,449421.0704111994,8784,1.0
1953,449284.5293513997,8784,1.0
6198,449119.9748497952,8784,1.0
3351,448948.82955020067,8784,1.0
8014,448940.1436602336,8784,1.0
8007,448783.14279408305,8784,1.0
1852,448658.5685023263,8784,1.0
7911,448624.43221992,8784,1.0
1884,448541.33019880566,8784,1.0
2957,448338.1512475118,8784,1.0
9049,448259.155554179,8784,1.0
7550,448043.4824217336,8784,1.0
1453,448000.18631613767,8784,1.0
7450,447972.9787239701,8784,1.0
3523,447683.4378805845,8784,1.0
2249,447667.0303294911,8784,1.0
9218,447593.7627176044,8784,1.0
8949,447493.2227589247,8784,1.0
9773,447459.62500590924,8784,1.0
9591,447348.8345458983,8784,1.0
5473,447250.5048399823,8784,1.0
8543,447007.52389219194,8784,1.0
5419,446994.9563919185,8784,1.0
8136,446858.5241217609,8784,1.0
8238,446726.2030919976,8784,1.0
6000,446346.99338426697,8784,1.0
9262,446182.36568159494,8784,1.0
8114,445928.85205219535,8784,1.0
7517,445868.6295271776,8784,1.0
2589,445782.88839334785,8784,1.0
2590,445782.88839334785,8784,1.0
9675,445769.54150580906,8784,1.0
7559,445720.98593520396,8784,1.0
2588,445717.8781608086,8784,1.0
7204,445677.46142546524,8784,1.0
8146,445618.83973979246,8784,1.0
1170,445531.8533560134,8784,1.0
8712,445246.9226694697,8784,1.0
4182,444818.427332103,8784,1.0
2690,444759.9555282821,8784,1.0
7979,444744.3209252389,8784,1.0
7914,444718.3133770411,8784,1.0
8385,444685.76968986436,8784,1.0
7407,444669.7961478039,8784,1.0
4042,444583.44105212914,8784,1.0
9363,444506.15653436683,8784,1.0
5725,444477.9925566637,8784,1.0
9683,444477.9693773992,8784,1.0
3056,444451.71704150643,8784,1.0
3057,444451.71704150643,8784,1.0
3156,444451.71704150643,8784,1.0
3157,444451.71704150643,8784,1.0
8937,443516.02592169517,8784,1.0
7547,442952.83643697755,8784,1.0
1248,442820.1344966519,8784,1.0
8313,442742.8792704475,8784,1.0
5482,442711.5695655353,8784,1.0
4541,442577.8371761671,8784,1.0
4529,442573.07209537807,8784,1.0
3746,442356.22190347064,8784,1.0
1070,442350.39197891654,8784,1.0
5477,442124.47999568644,8784,1.0
7943,441636.2336185462,8784,1.0
7548,441436.4657028922,8784,1.0
8359,440891.541490006,8784,1.0
2689,440803.2809656501,8784,1.0
2492,440518.93090792035,8784,1.0
5335,440218.94796785805,8784,1.0
9488,440094.6431094477,8784,1.0
3826,440030.42088151554,8784,1.0
5228,439907.22298016126,8784,1.0
2881,439830.2213220235,8784,1.0
9684,439811.17805111245,8784,1.0
3496,439659.90651477873,8784,1.0
3222,439442.6621991198,8784,1.0
7131,439436.645073465,8784,1.0
8216,439432.30167924205,8784,1.0
4638,439420.45028103766,8784,1.0
3459,438494.9479317467,8784,1.0
3825,438433.1713254119,8784,1.0
9774,438305.3588888564,8784,1.0
5029,438134.3836605814,8784,1.0
3567,437809.8090321507,8784,1.0
6597,437769.33287919214,8784,1.0
9563,437697.2954922131,8784,1.0
7004,437326.1610817513,8784,1.0
6986,437029.1373874676,8784,1.0
3457,436883.0730846371,8784,1.0
9688,436856.507341112,8784,1.0
4825,436389.8896122036,8784,1.0
7274,436217.1534965615,8784,1.0
8268,436191.18918685906,8784,1.0
2956,435878.5924624001,8784,1.0
8066,435744.2851047428,8784,1.0
7663,435737.9774838128,8784,1.0
3824,435470.99733739166,8784,1.0
8214,435253.6082413722,8784,1.0
2346,435227.6842474101,8784,1.0
8687,435047.65160961496,8784,1.0
7864,435007.5547467293,8784,1.0
9594,434591.51578131784,8784,1.0
7487,434505.5583951235,8784,1.0
4082,434270.53925775306,8784,1.0
3624,433999.4138005273,8784,1.0
448,433996.9447767872,8784,1.0
4681,433896.75640890637,8784,1.0
3450,433715.37002530374,8784,1.0
7812,433707.44758852397,8784,1.0
2591,433326.24202032277,8784,1.0
3685,433112.7199644119,8784,1.0
4540,432868.34884418116,8784,1.0
6079,432682.20771328796,8784,1.0
3058,432501.2425083421,8784,1.0
6080,432497.8698757626,8784,1.0
4440,432469.2771333876,8784,1.0
6081,432419.45046372735,8784,1.0
9572,432352.3655156541,8784,1.0
3238,432221.6773610943,8784,1.0
9796,432126.94275774114,8784,1.0
5334,431935.86466066644,8784,1.0
9673,431848.46532358666,8784,1.0
2831,431688.0290429663,8784,1.0
3363,431601.0368724501,8784,1.0
9599,431443.04979890864,8784,1.0
7764,431306.5099465247,8784,1.0
5881,431188.6481883893,8784,1.0
2553,431187.42263396276,8784,1.0
7345,431118.9165136305,8784,1.0
7275,431029.8068925885,8784,1.0
6634,430895.9987517167,8784,1.0
4780,430740.37063140085,8784,1.0
7185,430647.4995195228,8784,1.0
9176,430633.7673482188,8784,1.0
7446,430285.24345179286,8784,1.0
8345,430232.03658564214,8784,1.0
5418,430155.16455405013,8784,1.0
49,430095.1194914046,8784,1.0
6786,430071.1209475557,8784,1.0
8450,429922.1243823077,8784,1.0
1648,429721.01268202806,8784,1.0
7910,429392.76304574136,8784,1.0
2838,429065.26632166316,8784,1.0
4627,428981.13393148215,8784,1.0
8230,428956.51642188994,8784,1.0
9925,428888.8246843845,8784,1.0
1955,428872.5276611092,8784,1.0
7029,428871.0367136349,8784,1.0
1883,428787.69127197494,8784,1.0
9672,428705.57869301934,8784,1.0
8318,428608.7616962595,8784,1.0
964,428583.6072185375,8784,1.0
1071,428549.07368376385,8784,1.0
8837,428450.7841999598,8784,1.0
3133,428441.53511627886,8784,1.0
3158,428326.90673006,8784,1.0
9038,428287.4830152597,8784,1.0
7130,428126.14229625376,8784,1.0
966,427923.007382356,8784,1.0
3495,427883.5100684757,8784,1.0
9880,427733.96294502623,8784,1.0
6687,427568.2720692705,8784,1.0
7908,427388.0168745317,8784,1.0
7909,427388.0168745317,8784,1.0
7809,427367.89742518973,8784,1.0
9455,426894.80752929946,8784,1.0
2897,426875.61046418844,8784,1.0
2898,426875.61046418844,8784,1.0
2997,426875.61046418844,8784,1.0
2998,426875.61046418844,8784,1.0
3097,426875.61046418844,8784,1.0
3196,426875.61046418844,8784,1.0
3295,426875.61046418844,8784,1.0
3296,426875.61046418844,8784,1.0
3395,426875.61046418844,8784,1.0
3396,426875.61046418844,8784,1.0
3098,426870.8929539179,8784,1.0
7129,426825.6369963145,8784,1.0
3397,426778.9717177884,8784,1.0
7028,426516.28926372115,8784,1.0
7128,426516.28926372115,8784,1.0
3195,426507.32614136406,8784,1.0
8361,426273.12191092584,8784,1.0
9781,426268.18631908635,8784,1.0
4081,426096.59061021055,8784,1.0
1952,426075.99547629576,8784,1.0
2958,426051.0905561309,8784,1.0
3394,426050.4922231053,8784,1.0
2240,425786.803788346,8784,1.0
3239,425596.8004037055,8784,1.0
8737,425322.8313727395,8784,1.0
7418,425276.6032616819,8784,1.0
8730,425086.27368459385,8784,1.0
7388,424933.4025261605,8784,1.0
4721,424413.6157495648,8784,1.0
4722,424413.6157495648,8784,1.0
8695,424391.2875029936,8784,1.0
7816,424366.2033201559,8784,1.0
7975,424323.21160050086,8784,1.0
9991,424284.40275105415,8784,1.0
1885,424112.2741660072,8784,1.0
9137,424078.3456694011,8784,1.0
1064,424075.5226970709,8784,1.0
3623,423835.6038940378,8784,1.0
8463,423119.1268837201,8784,1.0
3055,423031.3368424955,8784,1.0
7904,422860.72217924765,8784,1.0
9924,422842.42000524723,8784,1.0
9079,422626.5960524181,8784,1.0
4339,422578.987101531,8784,1.0
9882,422218.41468606325,8784,1.0
9187,422054.12906830525,8784,1.0
2735,421908.54581314494,8784,1.0
3198,421839.93294239393,8784,1.0
2490,421778.66813957883,8784,1.0
9373,421722.72061422403,8784,1.0
8167,421651.1121138327,8784,1.0
9048,421489.2852355795,8784,1.0
4075,421245.53735496406,8784,1.0
8796,420867.5109209175,8784,1.0
4242,420609.1042670006,8784,1.0
7977,420536.55894373206,8784,1.0
1957,420450.54073934,8784,1.0
8158,420096.9776380868,8784,1.0
8567,419928.60803387384,8784,1.0
8464,419729.7515969881,8784,1.0
8798,419571.8528777962,8784,1.0
6793,419379.97088081704,8784,1.0
2042,419291.7378623859,8784,1.0
6692,419125.9197365698,8784,1.0
6807,419040.27010213776,8784,1.0
6791,418917.79398491746,8784,1.0
6792,418917.79398491746,8784,1.0
6892,418917.79398491746,8784,1.0
6891,418910.0958473719,8784,1.0
3568,418890.52862311894,8784,1.0
2149,418871.35080962937,8739,0.9948770491803278
2049,418832.26513698534,8739,0.9948770491803278
7957,418724.62315153086,8784,1.0
8257,418714.8521795841,8784,1.0
8078,418685.6285555851,8784,1.0
7808,418674.8855654225,8784,1.0
7709,418381.63128474134,8784,1.0
3424,418221.5936243859,8784,1.0
6927,418190.8152576322,8784,1.0
9588,418108.9579421776,8784,1.0
4783,418064.47219846473,8784,1.0
9389,417990.5369380133,8784,1.0
7761,417970.41376638913,8784,1.0
9322,417900.25067807164,8784,1.0
9177,417806.12781981233,8784,1.0
3099,417745.20036913815,8784,1.0
8077,417699.81621333514,8784,1.0
1164,417698.22444057825,8784,1.0
4581,417689.91301462444,8784,1.0
9293,417681.4962662838,8784,1.0
7317,417625.8780082585,8784,1.0
9192,417420.1790622379,8784,1.0
1954,417369.01418759854,8784,1.0
1894,417262.74811982707,8784,1.0
8617,417211.60076761886,8784,1.0
8068,417120.3898908624,8784,1.0
1454,417087.1302802899,8784,1.0
3197,416867.59993106214,8784,1.0
9138,416861.9504800593,8784,1.0
2938,416402.62403782486,8784,1.0
8260,416265.61335321836,8784,1.0
4621,416192.9667691665,8784,1.0
7648,416163.2462528914,8784,1.0
3823,415856.41541953594,8784,1.0
1646,415717.5349513731,8784,1.0
2489,415463.44080317,8784,1.0
9183,415433.08999658085,8784,1.0
8067,415407.4429188881,8784,1.0
2441,415075.49550486525,8784,1.0
7474,415069.51675385336,8784,1.0
9118,415068.5121700968,8784,1.0
8362,415022.81845425663,8784,1.0
8150,414966.0473625693,8784,1.0
3596,414937.25266227685,8784,1.0
5599,414827.0207688293,8784,1.0
3096,414551.8812766634,8784,1.0
7881,414445.7143668835,8784,1.0
967,414382.8417072271,8784,1.0
8479,413419.93393075233,8784,1.0
4172,413103.48200294434,8784,1.0
8233,413000.8594560837,8784,1.0
8480,412851.4671644077,8784,1.0
6680,412847.15618265537,8784,1.0
2988,412826.19467358664,8784,1.0
7181,412824.6875157368,8784,1.0
9874,412675.2911868698,8784,1.0
7349,412587.09133221954,8784,1.0
1784,412514.0614022955,8784,1.0
6907,411707.1179009671,8784,1.0
9092,411634.26122168516,8784,1.0
9263,411608.1686074129,8784,1.0
1165,411559.86071306,8784,1.0
6194,411504.5951457624,8784,1.0
1047,411226.6901136181,8784,1.0
7978,411220.9582294224,8784,1.0
3943,411146.42543986515,8784,1.0
4526,410920.0374991078,8784,1.0
9264,410883.0457155165,8784,1.0
5131,410782.79021230317,8784,1.0
6785,410684.68741071713,8784,1.0
1252,410502.96593303024,8784,1.0
9292,410442.1268772969,8784,1.0
4822,410310.41369900026,8784,1.0
7237,410005.710713677,8784,1.0
9419,409932.30742549297,8784,1.0
1695,409862.57865173265,8784,1.0
5224,409803.08556272165,8784,1.0
5981,409743.94182505837,8784,1.0
4482,409537.69303262956,8784,1.0
8157,409523.17264876206,8784,1.0
3631,409209.87051664194,8784,1.0
2899,409081.34597002005,8784,1.0
9390,409014.1158466554,8784,1.0
6685,408822.77496211603,8784,1.0
7907,408803.46064118715,8784,1.0
5600,408769.54347818624,8784,1.0
9883,408696.8043233,8784,1.0
8056,408650.47486659273,8784,1.0
8057,408650.47486659273,8784,1.0
3696,408637.9291118637,8784,1.0
9799,408600.46431483387,8784,1.0
9291,408573.4585048721,8784,1.0
3982,408355.0728236996,8784,1.0
6533,408325.0952242535,8784,1.0
9188,408281.5590112491,8784,1.0
4821,408281.16819317953,8784,1.0
7124,408039.03089553886,8784,1.0
7024,407944.15040392743,8784,1.0
8246,407920.25525785325,8784,1.0
4723,407825.8050462816,8784,1.0
7536,407685.2949906853,8784,1.0
9700,407478.284722368,8784,1.0
3630,407408.54333318333,8784,1.0
8258,407255.5998133979,8784,1.0
2286,406943.1270070549,8784,1.0
7413,406919.05683506274,8784,1.0
7206,406874.39956445154,8784,1.0
8294,406775.84368081234,8784,1.0
7252,406756.82423897216,8784,1.0
2932,406686.97242634493,8784,1.0
1253,406399.7652029595,8784,1.0
4177,406390.21706024715,8784,1.0
7346,406175.18132969347,8784,1.0
5088,406128.2850167454,8784,1.0
5025,405987.9725370515,8784,1.0
6691,405985.199789737,8784,1.0
3421,405906.75292511017,8784,1.0
8544,405720.74679417256,8784,1.0
3926,405647.8563146345,8784,1.0
3032,405459.1718284672,8784,1.0
4974,405401.3955034053,8784,1.0
2753,405168.0686587781,8784,1.0
9077,405020.4666883679,8784,1.0
7708,405003.6172062632,8784,1.0
5440,404898.9004622894,4384,0.4990892531876138
754,404860.4214326361,8784,1.0
1950,404853.5871844336,8784,1.0
1058,404831.46665017615,8784,1.0
4981,404770.73437153007,8784,1.0
2896,404744.31430495356,8784,1.0
9093,404586.400067253,8784,1.0
7807,404540.16010739875,8784,1.0
868,404475.2252587268,8784,1.0
8285,404472.9613955758,8784,1.0
7706,404456.06796594337,8784,1.0
7707,404456.06796594337,8784,1.0
7806,404456.06796594337,8784,1.0
7906,404456.06796594337,8784,1.0
